Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2020,Spring,2020-sp,LEAD,140,Interpersonal Intelligence,ONL,9,17,2,3,3,0,0,2,0,0,0,0,0,0,"Smist, Jennifer A"
2020,Spring,2020-sp,LEAD,140,Interpersonal Intelligence,ONL,36,41,7,2,7,2,2,1,1,0,0,1,14,0,"Smist, Jennifer A"
2020,Spring,2020-sp,LEAD,170,Leading Student Organizations,ONL,13,9,2,2,0,0,0,1,0,0,0,0,2,0,"Smist, Jennifer A"
2020,Spring,2020-sp,LEAD,260,Intro to Leadership Studies,LEC,31,13,3,4,1,2,4,3,0,0,0,0,1,0,"Keating, Kari H"
2020,Spring,2020-sp,LEAD,380,Leadership in Groups and Teams,LEC,10,8,4,4,3,1,0,0,0,0,0,0,0,0,"Collins, Jasmine D"
2020,Spring,2020-sp,LEAD,470,Leading Prof Orgs & Comm,ONL,14,34,4,9,4,0,0,0,0,0,0,0,0,1,"Smist, Jennifer A"
2020,Spring,2020-sp,LEAD,480,Collaborative Leadership,LCD,19,7,2,2,0,0,0,0,0,0,0,0,0,0,"Chunoo, Vivechkanand S"
2020,Spring,2020-sp,LEAD,480,Collaborative Leadership,LCD,0,23,4,3,1,0,0,0,0,0,0,0,0,0,"Macke, Tiffany B"
2020,Spring,2020-sp,LER,100,Introduction to Labor Studies,ONL,1,6,4,2,3,3,0,5,0,0,0,0,3,0,"Stewart, Beverly L"
2020,Spring,2020-sp,LER,100,Introduction to Labor Studies,ONL,1,9,3,0,4,6,1,0,0,0,0,0,4,1,"Gilbert, Daniel"
2020,Spring,2020-sp,LER,110,Labor and Social Movements,ONL,0,4,3,3,7,1,3,1,0,0,1,0,2,0,"Saute, Robert"
2020,Spring,2020-sp,LER,542,Collective Bargaining,LCD,0,20,4,1,0,0,0,0,0,0,0,0,0,0,"Riordan, Christine A"
2020,Spring,2020-sp,LER,543,Workplace Dispute Resolution,LCD,3,32,13,1,0,0,0,0,0,0,0,0,0,0,"Lamare, James R"
2020,Spring,2020-sp,LER,545,Economics of Human Resources,LCD,1,16,4,2,1,2,0,0,0,0,0,0,0,0,"Forsythe, Elizabeth C"
2020,Spring,2020-sp,LER,568,Firm Performance and HR,LCD,0,8,4,5,9,7,0,0,0,0,0,0,0,0,"Weaver, Andrew"
2020,Spring,2020-sp,LER,590,Economics Gender & Workforce,LCD,0,16,6,6,11,1,1,0,0,0,0,0,0,0,"Weinstein, Russell M"
2020,Spring,2020-sp,LER,590,Game Theory & HR Strategy,LCD,2,41,10,0,1,0,0,0,0,0,0,0,0,0,"Lamare, James R"
2020,Spring,2020-sp,LER,590,"Infl, Chng & Politics in Org",ONL,22,5,1,2,1,0,0,0,2,0,0,0,0,0,"Schultz, James M"
2020,Spring,2020-sp,LER,590,Negotiation Prin in HR Context,ONL,2,12,6,2,0,0,0,1,0,0,0,0,0,0,"Cardador, Maria T"
2020,Spring,2020-sp,LER,590,Talent Management,LCD,9,13,4,4,0,0,0,0,0,0,0,0,0,0,"Ramsey, Kimberly J"
2020,Spring,2020-sp,LER,590,Workforce Policies & Partnersh,LCD,0,8,9,5,8,0,0,0,0,0,0,0,0,0,"Weaver, Andrew"
2020,Spring,2020-sp,LER,595,Managing Diversity Globally,ONL,0,11,10,4,0,0,1,0,0,0,0,0,0,0,"Kramer, Amit"
2020,Spring,2020-sp,LING,100,Intro to Language Science,LEC,9,22,13,14,8,4,5,2,1,0,0,1,3,0,"Green, Jeffrey J"
2020,Spring,2020-sp,LING,111,Language in Globalization,LCD,6,10,4,0,1,0,0,1,0,0,1,2,2,0,"Sanei, Taraneh"
2020,Spring,2020-sp,LING,210,Language History,LEC,3,8,8,3,4,3,0,1,0,0,1,0,1,0,"Hualde, Jose I"
2020,Spring,2020-sp,LING,225,"Language, Mind, and Brain",LEC,8,6,4,1,2,0,2,1,0,0,0,0,2,0,"Goldshtein, Maria"
2020,Spring,2020-sp,LING,250,Linguistic Diversity in the US,LEC,28,4,3,1,2,2,0,0,2,0,0,0,0,0,"Smalls, Krystal A"
2020,Spring,2020-sp,LING,270,"Language, Technology & Society",LEC,15,3,3,0,2,0,2,1,0,0,0,0,0,0,"Schwartz, Lane O"
2020,Spring,2020-sp,LING,301,Elements of Syntax,LCD,7,5,3,5,3,3,1,2,0,0,0,0,1,0,"MacDonald, Jonathan E"
2020,Spring,2020-sp,LING,302,Elements of Phonology,LCD,4,6,1,2,3,1,1,1,5,0,0,2,0,0,"Shosted, Ryan K"
2020,Spring,2020-sp,LING,307,Elmnts Semantics & Pragmatics,LCD,4,4,4,4,3,2,0,0,0,0,0,0,2,0,"Del Pinal, Guillermo"
2020,Spring,2020-sp,LING,400,Intro to Linguistic Structure,ONL,15,3,0,2,0,0,0,0,0,0,1,0,0,0,"Green, Jeffrey J"
2020,Spring,2020-sp,LING,406,Intro to Computational Ling,LCD,17,6,2,0,0,0,0,0,0,0,0,0,1,0,"Girju, Corina R"
2020,Spring,2020-sp,LING,406,Intro to Computational Ling,LCD,16,8,2,0,0,0,0,0,0,0,0,0,2,0,"Girju, Corina R"
2020,Spring,2020-sp,LING,425,Intro to Psycholinguistics,LCD,5,5,5,4,0,0,1,1,0,0,0,1,1,0,"Green, Jeffrey J"
2020,Spring,2020-sp,LLS,100,Intro Latina/Latino Studies,DIS,2,7,5,1,0,1,1,0,1,1,0,1,1,0,"Cardenas Gonzal, Nancy D"
2020,Spring,2020-sp,LLS,100,Intro Latina/Latino Studies,DIS,1,7,4,4,2,2,1,1,2,0,0,0,0,0,"Hernandez, Catalina"
2020,Spring,2020-sp,LLS,100,Intro Latina/Latino Studies,DIS,1,4,5,1,1,8,2,0,2,0,0,0,0,0,"Cardenas Gonzal, Nancy D"
2020,Spring,2020-sp,LLS,238,Latina/o Social Movements,LCD,9,13,0,1,3,0,0,0,0,0,1,0,2,0,"Bonilla, Eddie"
2020,Spring,2020-sp,LLS,240,Latina/o Popular Culture,LCD,16,11,2,0,2,0,0,0,0,0,0,0,0,0,"Lopez Garcia, Maria E"
2020,Spring,2020-sp,LLS,265,Politics of Hip Hop,LCD,0,33,0,0,0,0,2,0,0,0,0,0,0,0,"Coyoca, Wilfred D"
2020,Spring,2020-sp,LLS,279,Mexican-American History,DIS,16,2,2,2,1,2,0,1,1,0,0,0,2,0,"Mora, Juan I"
2020,Spring,2020-sp,LLS,279,Mexican-American History,DIS,22,2,2,0,0,0,0,0,1,0,0,1,0,0,"Mora, Juan I"
2020,Spring,2020-sp,LLS,357,Literatures of the Displaced,LCD,0,29,1,0,2,0,0,0,0,0,0,0,0,0,"Coyoca, Wilfred D"
2020,Spring,2020-sp,LLS,387,"Race, Gender and the Body",LCD,2,20,2,3,0,0,1,0,0,0,0,0,0,0,"Inda, Jonathan X"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,4,15,10,3,1,0,0,0,0,0,0,0,0,0,"Mukhopadhyay, Anirban"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,6,10,4,6,2,0,1,0,3,0,0,0,0,0,"Pyo, Yeah In"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,4,9,1,2,4,0,0,2,0,0,0,0,0,0,"Knipp, Jonathan A"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,6,9,8,1,4,1,0,1,0,0,0,0,1,0,"Das, Susmita"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,5,9,6,3,3,1,0,0,4,0,0,0,0,0,"Pyo, Yeah In"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,1,8,5,5,2,2,1,0,1,0,0,0,0,0,"Gao, Yiran"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,9,10,2,3,4,2,0,0,3,0,0,0,0,0,"Rojas Alvarez, Jorge"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,2,5,5,4,9,0,0,2,2,0,0,0,1,0,"Das, Susmita"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,10,6,5,2,5,1,1,1,2,0,0,0,0,0,"Rojas Alvarez, Jorge"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,3,12,11,5,1,1,0,0,0,0,0,0,0,1,"Mukhopadhyay, Anirban"
2020,Spring,2020-sp,MACS,100,Intro to Popular TV & Movies,DIS,3,9,8,5,2,1,0,0,0,0,0,0,1,0,"Gu, Jingyi"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,3,2,8,5,4,2,1,2,0,1,0,1,1,0,"McSwain, Megan"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,7,8,7,2,1,0,2,0,1,0,0,0,1,0,"Peng, Anqi"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,8,8,3,3,2,1,0,1,0,0,0,0,1,0,"Carrillo Fuchs, David E"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,17,7,1,1,1,0,0,0,0,0,0,0,2,0,"Carrillo Fuchs, David E"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,4,8,5,3,2,1,0,1,0,0,1,0,1,0,"McSwain, Megan"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,0,17,6,0,1,1,1,0,1,0,0,0,1,0,"Peng, Anqi"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,14,6,4,1,0,1,0,0,0,0,0,0,1,0,"Helmke, William H"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,3,10,11,1,1,0,1,0,1,0,0,0,1,0,"Ahn, Sungyong"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,16,6,4,3,0,0,0,0,0,0,0,0,0,0,"Malo, Gabriel R"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,11,15,1,1,0,0,0,0,0,0,0,0,0,0,"Malo, Gabriel R"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,15,8,1,2,0,0,0,0,0,0,0,0,0,0,"Helmke, William H"
2020,Spring,2020-sp,MACS,101,Intro to the Media,LCD,9,2,11,4,1,1,1,0,0,0,0,0,0,0,"Ahn, Sungyong"
2020,Spring,2020-sp,MACS,203,Contemporary Movies,LCD,0,12,26,5,3,3,0,0,0,0,0,0,0,0,"Oyallon-Koloski, Jenny"
2020,Spring,2020-sp,MACS,205,Introduction to Documentary,LCD,0,9,5,3,4,2,0,0,0,0,0,0,0,0,"Rosenstein, Jay M"
2020,Spring,2020-sp,MACS,260,Film Production,LBD,2,15,2,0,1,1,0,0,0,0,0,0,0,0,"Font Bas, Victor"
2020,Spring,2020-sp,MACS,262,Survey of World Cinema II,LEC,0,8,4,3,6,0,0,2,0,0,0,0,0,0,"Long, Derek R"
2020,Spring,2020-sp,MACS,264,Creative and Info Economies,LCD,0,15,1,3,17,0,1,0,0,0,0,0,0,0,"Heuman, Joshua M"
2020,Spring,2020-sp,MACS,320,Popular Culture,LCD,0,16,0,3,17,0,0,1,0,0,0,0,0,0,"Heuman, Joshua M"
2020,Spring,2020-sp,MACS,351,Social Aspects of Media,LCD,4,11,6,3,1,1,1,0,0,0,0,0,0,0,"Reisner, Ann E"
2020,Spring,2020-sp,MACS,372,Screenwriting,LCD,7,13,0,1,2,1,0,2,1,0,0,0,0,0,"Kurt, Eric M"
2020,Spring,2020-sp,MACS,466,Japanese Cinema,LCD,2,5,5,4,3,0,1,0,1,0,2,0,0,0,"Tierney, Robert"
2020,Spring,2020-sp,MATH,103,Theory of Arithmetic,LEC,6,20,0,1,10,0,2,3,0,0,0,0,0,0,"Hoffmeister, April M"
2020,Spring,2020-sp,MATH,112,Algebra,LCD,0,2,5,9,6,4,9,6,4,3,4,2,2,1,"Placzek, Laura E"
2020,Spring,2020-sp,MATH,115,Preparation for Calculus,LEC,5,51,8,5,36,7,2,18,2,1,6,0,2,0,"Hoffmeister, April M"
2020,Spring,2020-sp,MATH,117,Elementary Mathematics,LCD,8,13,0,0,0,0,0,0,0,0,0,0,1,0,"Hoffmeister, April M"
2020,Spring,2020-sp,MATH,124,Finite Mathematics,LCD,0,3,8,3,4,3,3,0,1,0,0,0,0,0,"Reddy, Alison"
2020,Spring,2020-sp,MATH,124,Finite Mathematics,LCD,0,1,7,7,4,1,2,1,0,0,0,0,0,0,"Jones, Paul T"
2020,Spring,2020-sp,MATH,124,Finite Mathematics,LCD,0,1,7,4,4,3,1,0,2,0,0,0,0,0,"Dobbs, Theresa M"
2020,Spring,2020-sp,MATH,124,Finite Mathematics,LCD,1,1,5,4,5,5,1,2,1,1,1,0,0,0,"Jones, Paul T"
2020,Spring,2020-sp,MATH,213,Basic Discrete Mathematics,LCD,11,18,8,8,8,8,1,2,0,0,0,0,0,0,"Barron, Alexander A"
2020,Spring,2020-sp,MATH,213,Basic Discrete Mathematics,LCD,4,17,13,11,12,6,4,2,0,0,1,0,0,0,"Motakis, Pavlos"
2020,Spring,2020-sp,MATH,213,Basic Discrete Mathematics,LCD,11,14,17,10,6,8,2,2,0,0,0,0,0,0,"Muncaster, Robert G"
2020,Spring,2020-sp,MATH,220,Calculus,LEC,21,18,38,17,21,35,6,16,14,2,13,5,12,1,"Murphy, Robert F"
2020,Spring,2020-sp,MATH,220,Calculus,LEC,32,9,68,24,17,36,2,8,8,4,5,1,11,0,"Murphy, Robert F"
2020,Spring,2020-sp,MATH,220,Calculus,LEC,10,11,16,8,8,8,1,2,5,0,1,0,1,0,"Ahmed, Iftikhar"
2020,Spring,2020-sp,MATH,225,Introductory Matrix Theory,LCD,3,29,20,26,33,25,20,13,7,9,2,1,6,0,"Carty, Thomas E"
2020,Spring,2020-sp,MATH,225,Introductory Matrix Theory,LCD,0,21,22,25,20,20,22,14,5,2,3,2,0,0,"Carty, Thomas E"
2020,Spring,2020-sp,MATH,231,Calculus II,LEC,12,24,25,12,45,22,29,26,13,2,10,2,9,0,"Folwaczny, Lena C"
2020,Spring,2020-sp,MATH,231,Calculus II,LEC,5,22,32,22,56,24,26,23,16,6,11,10,6,0,"Folwaczny, Lena C"
2020,Spring,2020-sp,MATH,231,Calculus II,LEC,5,18,18,22,38,18,22,19,13,2,9,4,4,0,"Guzman, Rosemary K"
2020,Spring,2020-sp,MATH,231,Calculus II,LEC,11,14,18,20,27,13,23,20,6,4,2,7,5,0,"Guzman, Rosemary K"
2020,Spring,2020-sp,MATH,231,Calculus II,LCD,1,6,2,2,3,1,2,2,2,2,2,0,0,0,"Han, Xiaolong"
2020,Spring,2020-sp,MATH,234,Calculus for Business I,LEC,1,28,23,29,24,21,16,10,5,2,5,2,2,0,"Ji, Ran"
2020,Spring,2020-sp,MATH,234,Calculus for Business I,LEC,3,26,28,35,36,24,15,9,9,4,1,5,3,0,"Ji, Ran"
2020,Spring,2020-sp,MATH,234,Calculus for Business I,LEC,3,42,40,45,45,23,13,12,3,2,2,4,1,1,"Ji, Ran"
2020,Spring,2020-sp,MATH,241,Calculus III,LEC,34,39,22,39,22,15,14,9,6,0,0,1,4,0,"Ahmed, Iftikhar"
2020,Spring,2020-sp,MATH,241,Calculus III,LEC,28,33,35,30,14,22,16,5,9,4,2,0,4,0,"Zharnitsky, Vadim"
2020,Spring,2020-sp,MATH,241,Calculus III,LEC,26,37,29,31,22,16,23,12,3,2,0,0,2,0,"Zharnitsky, Vadim"
2020,Spring,2020-sp,MATH,241,Calculus III,LEC,31,33,19,36,26,12,16,9,4,0,3,0,2,0,"Ahmed, Iftikhar"
2020,Spring,2020-sp,MATH,241,Calculus III,LCD,4,8,5,4,2,1,1,1,0,0,0,0,0,0,"Hildebrand, A J"
2020,Spring,2020-sp,MATH,285,Intro Differential Equations,LCD,7,31,19,8,22,16,5,10,0,3,1,1,3,0,"Yang, Zhao"
2020,Spring,2020-sp,MATH,285,Intro Differential Equations,LCD,18,37,16,8,29,19,7,14,4,1,2,1,3,0,"Yang, Zhao"
2020,Spring,2020-sp,MATH,285,Intro Differential Equations,LCD,26,58,16,23,27,8,5,10,2,2,0,0,0,0,"Kim, Daesung"
2020,Spring,2020-sp,MATH,285,Intro Differential Equations,LCD,11,43,13,28,27,16,5,12,2,0,0,0,0,0,"Kim, Daesung"
2020,Spring,2020-sp,MATH,286,Intro to Differential Eq Plus,LCD,15,46,2,10,5,7,4,5,1,0,1,0,1,0,"Manfroi, Aldo J"
2020,Spring,2020-sp,MATH,286,Intro to Differential Eq Plus,LCD,33,88,0,18,21,11,6,4,3,2,0,0,4,0,"Manfroi, Aldo J"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,2,11,0,2,2,2,1,3,1,0,0,0,0,0,"Ivanov, Sergei V"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,1,8,5,0,5,4,0,2,0,0,0,0,0,0,"Ivanov, Sergei V"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,9,5,1,0,2,1,3,3,2,0,0,0,0,0,"Baluyot, Siegfred Alan C"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,2,9,2,6,2,2,1,0,0,0,0,0,0,0,"Kutzarova-Ford, Denka N"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,2,9,0,2,4,3,3,1,1,0,0,0,0,0,"Beckwith, Olivia D"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,10,5,1,1,0,2,1,1,0,0,0,0,0,0,"McCarthy, Randy"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,4,6,4,0,3,1,1,2,2,0,0,0,1,0,"Beckwith, Olivia D"
2020,Spring,2020-sp,MATH,347,Fundamental Mathematics,LCD,1,10,4,4,3,0,4,0,0,0,0,0,0,0,"Kutzarova-Ford, Denka N"
2020,Spring,2020-sp,MATH,403,Euclidean Geometry,LCD,1,6,2,3,2,2,4,0,0,0,0,0,1,0,"Sadanand, Chandrika"
2020,Spring,2020-sp,MATH,412,Graph Theory,LCD,4,5,6,9,4,4,0,3,1,0,0,0,1,0,"Kostochka, Alexandr V"
2020,Spring,2020-sp,MATH,412,Graph Theory,LCD,7,7,1,3,4,3,6,0,1,0,1,0,0,0,"Kostochka, Alexandr V"
2020,Spring,2020-sp,MATH,413,Intro to Combinatorics,LCD,4,8,1,2,9,1,2,0,2,1,0,0,2,0,"English, Sean J"
2020,Spring,2020-sp,MATH,414,Mathematical Logic,LCD,1,4,0,5,5,2,1,3,0,2,1,1,0,0,"Chen, Ruiyuan"
2020,Spring,2020-sp,MATH,415,Applied Linear Algebra,LEC,12,36,20,24,28,22,11,16,4,2,7,0,4,0,"Chuang, Jer-Chin"
2020,Spring,2020-sp,MATH,415,Applied Linear Algebra,LEC,13,29,28,23,34,22,15,23,13,3,6,0,1,0,"Chuang, Jer-Chin"
2020,Spring,2020-sp,MATH,415,Applied Linear Algebra,LEC,18,38,21,18,34,24,17,14,8,3,5,0,1,0,"Hieronymi, Philipp C"
2020,Spring,2020-sp,MATH,415,Applied Linear Algebra,LEC,16,27,16,27,28,20,21,8,12,6,7,3,1,0,"Hieronymi, Philipp C"
2020,Spring,2020-sp,MATH,416,Abstract Linear Algebra,LCD,3,5,3,2,4,2,2,0,1,0,1,0,0,0,"Duursma, Iwan M"
2020,Spring,2020-sp,MATH,416,Abstract Linear Algebra,LCD,3,6,9,1,3,2,0,2,0,0,0,0,0,0,"Duursma, Iwan M"
2020,Spring,2020-sp,MATH,416,Abstract Linear Algebra,LCD,3,13,0,2,1,0,1,6,0,0,0,0,2,0,"Albin, Pierre"
2020,Spring,2020-sp,MATH,416,Abstract Linear Algebra,LCD,4,10,0,5,5,0,0,0,0,0,1,0,0,0,"Albin, Pierre"
2020,Spring,2020-sp,MATH,417,Intro to Abstract Algebra,LCD,0,11,8,1,2,1,0,1,1,0,0,0,1,0,"Dodd, Christopher S"
2020,Spring,2020-sp,MATH,417,Intro to Abstract Algebra,LCD,0,14,5,3,2,0,1,0,1,0,0,0,0,0,"Mineyev, Igor"
2020,Spring,2020-sp,MATH,417,Intro to Abstract Algebra,LCD,1,8,6,5,2,1,0,0,1,0,0,0,1,0,"Chuang, Jer-Chin"
2020,Spring,2020-sp,MATH,441,Differential Equations,LCD,0,15,5,5,3,2,1,5,0,0,0,0,1,0,"Leisman, Katelyn J"
2020,Spring,2020-sp,MATH,441,Differential Equations,LCD,1,14,3,4,3,2,2,7,1,0,0,1,0,0,"Leisman, Katelyn J"
2020,Spring,2020-sp,MATH,441,Differential Equations,LCD,3,3,12,0,3,5,0,2,2,3,0,0,1,0,"Tzirakis, Nikolaos"
2020,Spring,2020-sp,MATH,441,Differential Equations,LCD,4,8,6,6,5,0,0,3,0,0,0,0,0,0,"Dey, Partha S"
2020,Spring,2020-sp,MATH,442,Intro Partial Diff Equations,LCD,7,22,4,3,4,0,0,0,0,0,0,0,0,0,"Kirkpatrick, Kay L"
2020,Spring,2020-sp,MATH,444,Elementary Real Analysis,LCD,6,6,2,6,3,0,1,1,0,0,0,1,0,0,"Oikhberg, Timur"
2020,Spring,2020-sp,MATH,444,Elementary Real Analysis,LCD,15,5,5,1,2,0,3,0,0,0,0,0,0,0,"Hinkkanen, Aimo H"
2020,Spring,2020-sp,MATH,446,Applied Complex Variables,LCD,12,9,0,2,2,3,0,2,1,0,0,0,0,0,"Nikolaev, Igor G"
2020,Spring,2020-sp,MATH,446,Applied Complex Variables,LCD,16,5,6,5,3,0,1,0,2,0,0,0,0,0,"Nikolaev, Igor G"
2020,Spring,2020-sp,MATH,447,Real Variables,LCD,2,7,5,2,3,1,0,1,0,0,0,0,0,0,"Oikhberg, Timur"
2020,Spring,2020-sp,MATH,453,Elementary Theory of Numbers,LCD,5,13,0,8,2,0,3,0,0,0,0,0,0,0,"Zaharescu, Alexandru"
2020,Spring,2020-sp,MATH,461,Probability Theory,LCD,1,4,0,4,1,2,1,3,3,1,1,0,1,0,"Hirani, Anil N"
2020,Spring,2020-sp,MATH,482,Linear Programming,LCD,0,14,4,3,1,2,1,1,2,1,0,0,0,0,"Lavrov, Mikhail P"
2020,Spring,2020-sp,MATH,484,Nonlinear Programming,LCD,6,9,3,5,2,2,0,1,0,0,0,0,0,0,"Hodges, Reuven M"
2020,Spring,2020-sp,MATH,500,Abstract Algebra I,LCD,6,11,1,2,0,1,0,0,0,0,0,0,0,0,"DeVille, Lee X"
2020,Spring,2020-sp,MATH,525,Algebraic Topology I,LCD,3,10,2,3,2,1,0,3,0,0,0,0,0,0,"Rezk, Charles W"
2020,Spring,2020-sp,MATH,541,Functional Analysis,LCD,17,5,0,0,1,0,0,1,0,0,0,0,1,0,"Motakis, Pavlos"
2020,Spring,2020-sp,MBA,503,Finance I,LCD,0,17,12,9,2,5,0,0,0,0,0,0,0,0,"Raskie, Sterling"
2020,Spring,2020-sp,MBA,503,Data Analytics II,LCD,5,23,13,4,0,0,0,0,0,0,0,0,0,0,"Subramanyam, Ramanath"
2020,Spring,2020-sp,MBA,503,Organization Theory & Design,LCD,2,14,6,9,7,6,0,1,0,0,0,0,0,0,"Kraatz, Matthew S"
2020,Spring,2020-sp,MBA,503,Strategy,LCD,7,17,13,6,1,1,0,0,0,0,0,0,0,0,"Somaya, Deepak"
2020,Spring,2020-sp,MBA,504,Finance II,LCD,14,22,6,3,0,0,0,0,0,0,0,0,0,0,"Raskie, Sterling"
2020,Spring,2020-sp,MBA,504,Accountancy II,LCD,7,8,9,7,8,5,1,0,0,0,0,0,0,0,"Augusto Sampaio, Gerlando"
2020,Spring,2020-sp,MBA,504,Ethical Leadership,LCD,4,10,14,11,6,0,0,0,0,0,0,0,0,0,"Lansing, Paul"
2020,Spring,2020-sp,MBA,504,Global Strategy,LCD,1,8,8,13,6,7,2,0,0,0,0,0,0,0,"Bucheli, Marcelo"
2020,Spring,2020-sp,MBA,541,Marketing in a Digital World,ONL,151,258,21,5,11,2,1,1,0,0,0,1,0,1,"Rindfleisch, Aric P"
2020,Spring,2020-sp,MBA,541,Marketing in a Digital World,ONL,3,18,2,0,2,0,0,2,0,0,0,0,0,0,"Rindfleisch, Aric P"
2020,Spring,2020-sp,MBA,547,Global Impact:CulPsych&BusEth,ONL,135,216,31,8,4,7,2,0,0,0,0,0,2,0,"Torelli, Carlos J"
2020,Spring,2020-sp,MBA,547,Global Impact:CulPsych&BusEth,ONL,14,6,1,1,0,0,0,0,0,0,0,0,1,0,"Torelli, Carlos J"
2020,Spring,2020-sp,MBA,551,Strategic Innovation,ONL,0,472,283,7,23,5,1,4,0,0,1,0,4,1,"Love, E G"
2020,Spring,2020-sp,MBA,551,Strategic Innovation,ONL,0,18,10,0,1,1,0,0,0,0,0,0,0,1,"Love, E G"
2020,Spring,2020-sp,MBA,561,Intro to Bus Analyt: Data&Firm,ONL,212,230,87,38,22,6,2,2,0,1,2,0,5,16,"Guymon, Ronald N"
2020,Spring,2020-sp,MBA,561,Intro to Bus Analyt: Data&Firm,ONL,11,12,6,3,0,0,0,0,0,0,0,0,2,1,"Guymon, Ronald N"
2020,Spring,2020-sp,MCB,100,Introductory Microbiology,LEC,3,15,31,84,71,26,13,7,1,3,1,0,1,0,"Kieffer, Collin D"
2020,Spring,2020-sp,MCB,101,Intro Microbiology Laboratory,LAB,0,0,5,4,5,2,1,2,2,1,0,0,0,0,"Alt, Renee L"
2020,Spring,2020-sp,MCB,101,Intro Microbiology Laboratory,LAB,1,0,3,7,4,1,5,1,0,1,0,0,1,0,"Alt, Renee L"
2020,Spring,2020-sp,MCB,101,Intro Microbiology Laboratory,LAB,0,7,6,1,7,1,0,0,1,0,0,0,0,0,"Alt, Renee L"
2020,Spring,2020-sp,MCB,101,Intro Microbiology Laboratory,LAB,0,10,4,5,4,1,0,0,0,0,0,0,0,0,"Alt, Renee L"
2020,Spring,2020-sp,MCB,101,Intro Microbiology Laboratory,LAB,2,5,3,3,4,1,1,1,0,1,0,0,0,0,"Alt, Renee L"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,1,5,5,2,1,3,2,0,4,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,2,1,5,5,5,3,1,0,1,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,3,3,2,3,4,0,5,1,0,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,3,5,5,2,3,1,2,1,0,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,1,3,2,3,5,3,3,0,1,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,2,2,1,3,4,3,3,2,1,1,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,1,2,6,2,3,3,3,2,1,0,0,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,2,3,4,6,0,3,0,1,0,0,3,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,1,6,5,3,2,1,2,1,1,0,1,0,0,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,2,4,5,2,0,4,0,2,0,1,1,1,1,0,"Reedy, Melissa M"
2020,Spring,2020-sp,MCB,150,Molec & Cellular Basis of Life,DIS,1,3,4,2,1,6,1,0,0,2,1,1,0,0,"Reedy, Melissa M"
